participant,level,obj,x,y,success
5ca3cafa2707e10001a04746,Mech_Gap_2,250.0,291.0,obj3,1
5ca3cafa2707e10001a04746,Mech_Gap_3,262.0,49.0,obj1,1
5ca3cafa2707e10001a04746,Mech_Gap_4,373.0,203.0,obj1,0
5ca3cafa2707e10001a04746,Mech_Gap_4,325.0,205.0,obj3,0
5ca3cafa2707e10001a04746,Mech_Gap_4,328.0,221.0,obj3,0
5ca3cafa2707e10001a04746,Playground,357.0,477.0,obj1,0
5ca3cafa2707e10001a04746,Playground,531.0,554.0,obj1,0
5ca3cafa2707e10001a04746,Playground,536.0,179.0,obj1,0
5ca3cafa2707e10001a04746,Playground,227.0,184.0,obj1,0
5fd814d756099c14ab3d5c29,Basic_1,173.5,185.5,obj1,0
5fd814d756099c14ab3d5c29,Basic_1,171.5,188.5,obj2,0
5fd814d756099c14ab3d5c29,Basic_1,206.5,204.5,obj3,0
5fd814d756099c14ab3d5c29,Basic_1,174.5,186.5,obj1,1
5fd814d756099c14ab3d5c29,Basic_2,401.5,237.5,obj2,0
5fd814d756099c14ab3d5c29,Basic_2,401.5,234.5,obj3,1
5fd814d756099c14ab3d5c29,Comp_GapCatapult,352.5,135.5,obj2,0
5fd814d756099c14ab3d5c29,Comp_GapCatapult,151.5,392.5,obj3,0
5fd814d756099c14ab3d5c29,Comp_GapCatapult,139.5,486.5,obj2,0
5fd814d756099c14ab3d5c29,Comp_SoCloseLaunch,256.5,383.5,obj3,1
5fd814d756099c14ab3d5c29,Comp_UnboxSlope,409.5,328.5,obj1,0
5fd814d756099c14ab3d5c29,Comp_UnboxSlope,408.5,336.5,obj2,0
5fd814d756099c14ab3d5c29,Comp_UnboxSlope,331.5,404.5,obj3,0
5fd814d756099c14ab3d5c29,Mech_Catapult_0,377.5,157.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_0,385.5,110.5,obj3,0
5fd814d756099c14ab3d5c29,Mech_Catapult_0,456.5,140.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_1,185.5,224.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_1,455.5,158.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_1,147.5,239.5,obj1,0
5fd814d756099c14ab3d5c29,Mech_Catapult_2,334.5,147.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_2,72.5,167.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_2,319.5,217.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_3,223.5,306.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_3,327.5,328.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_3,532.5,341.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_4,260.5,45.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Catapult_4,268.5,170.5,obj1,0
5fd814d756099c14ab3d5c29,Mech_Catapult_4,271.5,186.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Gap_0,47.5,459.5,obj2,0
5fd814d756099c14ab3d5c29,Mech_Gap_0,351.5,181.5,obj1,1
5fd814d756099c14ab3d5c29,Mech_Gap_1,289.5,406.5,obj1,0
5fd814d756099c14ab3d5c29,Mech_Gap_1,318.5,371.5,obj1,0
5fd814d756099c14ab3d5c29,Mech_Gap_1,323.5,420.5,obj3,0
5fd814d756099c14ab3d5c29,Mech_Gap_2,341.5,236.5,obj1,0
5fd814d756099c14ab3d5c29,Mech_Gap_2,251.5,195.5,obj3,1
5fd814d756099c14ab3d5c29,Mech_Gap_3,260.5,55.5,obj1,0
5fd814d756099c14ab3d5c29,Mech_Gap_3,250.5,51.5,obj1,0
5fd814d756099c14ab3d5c29,Mech_Gap_3,271.5,54.5,obj1,1
5fd814d756099c14ab3d5c29,Mech_Gap_4,328.5,219.5,obj1,1
5fd814d756099c14ab3d5c29,Playground,463.5,103.5,obj1,0
5fd814d756099c14ab3d5c29,Playground,398.5,75.5,obj2,0
5fd814d756099c14ab3d5c29,Playground,399.5,137.5,obj3,0
5fd814d756099c14ab3d5c29,Playground,523.5,517.5,obj3,0
5fd814d756099c14ab3d5c29,Playground,158.5,486.5,obj1,0
5fd814d756099c14ab3d5c29,Playground,517.5,139.5,obj3,0
5fd814d756099c14ab3d5c29,Playground,394.5,154.5,obj1,0
5fd814d756099c14ab3d5c29,Playground,495.5,114.5,obj1,0
5fd814d756099c14ab3d5c29,Playground,452.5,109.5,obj1,0
5fd814d756099c14ab3d5c29,Playground,517.5,525.5,obj3,0
5fd814d756099c14ab3d5c29,Playground,451.5,80.5,obj3,0
5fd814d756099c14ab3d5c29,Playground,455.5,63.5,obj2,0
5fd814d756099c14ab3d5c29,Playground,504.5,77.5,obj2,0
5fd814d756099c14ab3d5c29,Playground,398.5,69.5,obj2,0
5fd814d756099c14ab3d5c29,Playground,448.5,134.5,obj2,0
5fd814d756099c14ab3d5c29,Playground,468.5,123.5,obj2,0
5fd814d756099c14ab3d5c29,Playground,483.5,84.5,obj2,0
5ffcc820426b8c19e80f397a,Basic_1,174.6,288.4,obj1,1
5ffcc820426b8c19e80f397a,Basic_2,402.6,233.4,obj3,1
5ffcc820426b8c19e80f397a,Comp_GapCatapult,329.6,357.4,obj2,0
5ffcc820426b8c19e80f397a,Comp_GapCatapult,481.6,569.4,obj1,0
5ffcc820426b8c19e80f397a,Comp_GapCatapult,486.6,572.4,obj2,0
5ffcc820426b8c19e80f397a,Comp_SoCloseLaunch,258.6,264.4,obj3,1
5ffcc820426b8c19e80f397a,Comp_UnboxSlope,301.6,413.4,obj1,1
5ffcc820426b8c19e80f397a,Mech_Catapult_0,422.6,539.4,obj2,1
5ffcc820426b8c19e80f397a,Mech_Catapult_1,413.6,543.4,obj3,1
5ffcc820426b8c19e80f397a,Mech_Catapult_2,326.6,556.4,obj2,1
5ffcc820426b8c19e80f397a,Mech_Catapult_3,266.6,558.4,obj2,1
5ffcc820426b8c19e80f397a,Mech_Catapult_4,254.6,547.4,obj2,1
5ffcc820426b8c19e80f397a,Mech_Gap_0,349.6,145.4,obj1,1
5ffcc820426b8c19e80f397a,Mech_Gap_1,320.6,317.4,obj3,1
5ffcc820426b8c19e80f397a,Mech_Gap_2,254.6,106.4,obj3,1
5ffcc820426b8c19e80f397a,Mech_Gap_3,263.6,38.4,obj1,1
5ffcc820426b8c19e80f397a,Mech_Gap_4,326.6,198.4,obj1,1
5ffcc820426b8c19e80f397a,Playground,399.6,185.4,obj3,0
5ffcc820426b8c19e80f397a,Playground,349.6,103.4,obj3,0
5ffcc820426b8c19e80f397a,Playground,69.6,529.4,obj3,0
5ffcc820426b8c19e80f397a,Playground,343.6,98.4,obj1,0
5ffcc820426b8c19e80f397a,Playground,556.6,557.4,obj1,0
5ffcc820426b8c19e80f397a,Playground,543.6,549.4,obj3,0
5ffcc820426b8c19e80f397a,Playground,534.6,325.4,obj3,0
5ffcc820426b8c19e80f397a,Playground,554.6,196.4,obj3,0
609cd75c7570c1dc4f9e9c43,Basic_1,195.08,219.92,obj1,1
609cd75c7570c1dc4f9e9c43,Basic_2,401.08,232.92,obj3,1
609cd75c7570c1dc4f9e9c43,Comp_GapCatapult,312.08,572.92,obj2,0
609cd75c7570c1dc4f9e9c43,Comp_GapCatapult,477.08,570.92,obj1,1
609cd75c7570c1dc4f9e9c43,Comp_SoCloseLaunch,207.08,261.92,obj2,0
609cd75c7570c1dc4f9e9c43,Comp_SoCloseLaunch,268.08,282.92,obj1,0
609cd75c7570c1dc4f9e9c43,Comp_SoCloseLaunch,253.08,267.92,obj3,1
609cd75c7570c1dc4f9e9c43,Comp_UnboxSlope,407.08,326.92,obj1,0
609cd75c7570c1dc4f9e9c43,Comp_UnboxSlope,384.08,324.92,obj1,0
609cd75c7570c1dc4f9e9c43,Comp_UnboxSlope,298.08,573.92,obj2,0
609cd75c7570c1dc4f9e9c43,Mech_Catapult_0,401.08,562.92,obj2,1
609cd75c7570c1dc4f9e9c43,Mech_Catapult_1,419.08,561.92,obj3,1
609cd75c7570c1dc4f9e9c43,Mech_Catapult_2,359.08,556.92,obj2,0
609cd75c7570c1dc4f9e9c43,Mech_Catapult_2,330.08,562.92,obj2,1
609cd75c7570c1dc4f9e9c43,Mech_Catapult_3,235.08,558.92,obj2,0
609cd75c7570c1dc4f9e9c43,Mech_Catapult_3,224.08,464.92,obj2,0
609cd75c7570c1dc4f9e9c43,Mech_Catapult_3,235.08,559.92,obj2,0
609cd75c7570c1dc4f9e9c43,Mech_Catapult_4,235.08,529.92,obj2,1
609cd75c7570c1dc4f9e9c43,Mech_Gap_0,58.08,538.92,obj2,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_0,82.08,519.92,obj1,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_0,328.08,290.92,obj1,1
609cd75c7570c1dc4f9e9c43,Mech_Gap_1,358.08,361.92,obj1,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_1,327.08,325.92,obj1,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_1,311.08,484.92,obj3,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_2,267.08,190.92,obj3,1
609cd75c7570c1dc4f9e9c43,Mech_Gap_3,264.08,65.92,obj1,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_3,263.08,73.92,obj3,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_3,264.08,65.92,obj1,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_4,329.08,222.92,obj3,0
609cd75c7570c1dc4f9e9c43,Mech_Gap_4,333.08,226.92,obj1,1
609cd75c7570c1dc4f9e9c43,Playground,545.08,322.92,obj1,0
609cd75c7570c1dc4f9e9c43,Playground,518.08,558.92,obj3,0
609cd75c7570c1dc4f9e9c43,Playground,556.08,332.92,obj1,0
609cd75c7570c1dc4f9e9c43,Playground,537.08,312.92,obj2,0
609cd75c7570c1dc4f9e9c43,Playground,527.08,548.92,obj3,0
609cd75c7570c1dc4f9e9c43,Playground,522.08,535.92,obj1,0
609cd75c7570c1dc4f9e9c43,Playground,156.08,481.92,obj1,0
609cd75c7570c1dc4f9e9c43,Playground,555.08,330.92,obj1,0
609cd75c7570c1dc4f9e9c43,Playground,482.08,275.92,obj1,0
